REVIEW ID,SOURCE,REVIEW BY,REVIEW DATE,REVIEW SUBJECT,text,REVIEW RATING,REVIEW TYPE
5581,Google + HK HILL,manik p,7/25/17,NA,Peaceful place,5,POSITIVE
5582,Google + HK HILL,Surya Sharma,7/25/17,NA,"Nice place to eat out, you've so many options to choose from. The discipline, cleanliness and the ambiance is very well maintained here. Very cleanly atmosphere friendly treatment good food well organised.In short this is a beautiful temple.",5,POSITIVE
5547,Trip Advisor,Debopama D,7/26/17,Great experience,Truly beautiful and magnificent!!!,5,POSITIVE
5591,Google + HK HILL,Dr.Gopaldas Bairagi,7/26/17,NA,Amazing collection Zara of if the best designer wear .!,5,POSITIVE
5593,Google + HK HILL,Keerthan mk,7/26/17,NA,Peace of mind here,5,POSITIVE
5584,Google + HK HILL,Sai Dinesh,7/26/17,NA,The temple is indeed built well and attracts tourists. But its more commercialized. There will be no feeling of temple when entered.,4,POSITIVE
5548,Trip Advisor,Smitha_p30,7/26/17,More of a tourist attraction than a temple,Mind relief place and best atmosphere.,3,NEGATIVE
5594,Google + HK HILL,suresh raj,7/26/17,NA,Very well maintained temple. Very calm soothing.,5,POSITIVE
5583,Google + HK HILL,Varnaka C H,7/26/17,NA,A place for peace of mind..,4,POSITIVE
5592,Google + HK HILL,yash raj choudhary,7/26/17,NA,It is a tourist place as the Temple is very big. Very huge variety of prasad sold. Many tourists visit this place,5,POSITIVE
5596,Google + HK HILL,Achala Hariprasad,7/27/17,NA,Religious place Definitely brings the inner peace,3,POSITIVE
5597,Google + HK HILL,Anak sinha,7/27/17,NA,"Very nice and beautiful place to visit in fact a must visit for everyone, Evening aratis are a special treat",5,POSITIVE
5549,Trip Advisor,BIJIT73,7/27/17,Iskcon,It is a very good temple.it is clean and very beautiful.it is very disciplined the food is nice and delicious,5,POSITIVE
5595,Google + HK HILL,Pragyandeep Parida,7/27/17,NA,"Bangalore is known for his traffic jam and as a densely populated city, this city has very fewer places where you can have both family and silent place to have. ISKCON Temple of Bangalore provides both to you. A large place with a lot of spirituality which not only gives you a positive energy but also takes you out from the crowd of people full of tensions to a group of people with calm and strong minds. A must visit place for everyone and also you can do lot more. The charm of Lord Krishna and his dressing is unique. You can also get lots of books on mythology and spirituality. Free food is also one thing that adds this place to a uniqueness.",5,POSITIVE
5574,Trip Advisor,Ajit S,7/28/17,A family and time spending place.,Most beautiful thing you would ever see in life,5,POSITIVE
5601,Google + HK HILL,Krishna Agarwal,7/28/17,NA,Beautiful place. Beautiful statue of Radha Krishna. Well maintained.,5,POSITIVE
5599,Google + HK HILL,Pragati Joshi,7/28/17,NA,"Excellently created divine atmosphere. Well organized. If possible, eating outlets inside temple complex be reduced to minimum.",5,POSITIVE
5598,Google + HK HILL,Santhanam K R,7/28/17,NA,"A temple dedicated to lord krishna, love to visit here. And khichidi prasad is awesome.",5,POSITIVE
5600,Google + HK HILL,Sumant Shekhar,7/28/17,NA,Nice Place to Visit.I enjoy a lot there with friend.I went there in Krishna Janmastami. Too much crowd is there in that day.,5,POSITIVE
5576,Trip Advisor,Alok S,7/29/17,Temple,Grand Sri Krishna Temple. All glories to the Vaishnavas.,5,POSITIVE
5605,Google + HK HILL,Damodar Das ISKCON Hare Krishna,7/29/17,NA,"The place is good. But the parking facility is not up to the mark. For a first time visitor, it is a bit difficult to understand which is the actual way to see the idol. If any aged person is coming, it is advised to ask the temple guys for lift facility, which is available but needs to be notified appropriately.",5,POSITIVE
5607,Google + HK HILL,Dipanjan Chakrabarti,7/29/17,NA,"Keep Chanting.. ""Hare Rama Hare Rama Rama Rama Hare Hare... Hare Krishna Hare Krishna Krishna Krishna Hare Hare""... Incredible and Invaluable place... Its Feels Very Special to be in Devotional Path. Felt So Happy With Lord Krishna's Darshan..Hope You all will get the Same and feel the same.May that Lord Krishna Shower All His Merciful blessings on You and all your family members.. Radhe Radhe..",4,NEGATIVE
5602,Google + HK HILL,Pavan ravula,7/29/17,NA,"Sit relax pray even the view from the temple is awesome,you will book fare inside where you can avail different kind of religious book,live counters.",5,POSITIVE
5578,Trip Advisor,pestry,7/29/17,Place to pray,Super,5,POSITIVE
5603,Google + HK HILL,RANJITH DOLPIN,7/29/17,NA,"My first visit to this temple...in fact any of the large ISKCON temples. The construction of the temple on the hill and the layout is absolutely amazing. However it is way too commercialized with the ""prasadam"" area selling more varieties of sweets, samosa and other stuff than any other temple I've ever visited. If you are after a quiet temple to sit and meditate/reflect then this is not your destination.",5,POSITIVE
5577,Trip Advisor,Srini N,7/29/17,Beautiful temple. Commercialism on steroids,Beautiful temple of Lord Krishna and couple of other gods. Place is very peaceful and relaxing with animated movies show and shopping too,3,NEGATIVE
5575,Trip Advisor,Sushma L,7/29/17,Awesome,Like the people of faith. The prasadam Do try the khichdi. The bakery food items. All organic food. Amazing in taste.,5,POSITIVE
5579,Trip Advisor,Swatie_m,7/29/17,Nice quaint place.,Beautiful temple Good infrastructure Good view Quiet and Peace full environment Huge temple HARIBOL HARE KRISHNA HARE KRISHNA KRISHNA KRISHNA HARE HARE HARE RAM HARE RAM RAM RAM HARE HARE,5,POSITIVE
5604,Google + HK HILL,urvash saxena,7/29/17,NA,Holy Devin place. If you are in Bangalore and have not seen this temple yet then please do visit and get the blessings from hare Rama hare Krishna.... Beautiful temple,5,POSITIVE
5606,Google + HK HILL,Vinod Shreenivas Poojary,7/29/17,NA,Hare Rama hare Rama Hare Krishna Hare Krishna hare hare,5,POSITIVE
5609,Google + HK HILL,Amit kumar,7/30/17,NA,"Worth every bit, will definitely love the place and atmosphere there. Also they offer variety of food items, very clean and hygienic. Auspicious and extremely beautiful.",5,POSITIVE
5615,Google + HK HILL,Architha K.S.,7/30/17,NA,awesome feelings...,5,POSITIVE
5613,Google + HK HILL,arun prakash,7/30/17,NA,Very good temple..,5,POSITIVE
5611,Google + HK HILL,Lohith H E,7/30/17,NA,Peace full place to flow placidly away from shrieking crazy traffic woes. And let all your tensions slip away in a blissful place,5,POSITIVE
5580,Trip Advisor,newleafdivya,7/30/17,Casual visit,Peaceful,5,POSITIVE
5610,Google + HK HILL,Sarath Kumar,7/30/17,NA,Second visit. Typical corporate setup to make sure you spend more time in counters than in dharsan. Whatever they sell also mostly not so good food and pricey. Really not good for old people as they make you to go through all the counters by blocking all straight paths to make it like noodle path.,5,POSITIVE
5616,Google + HK HILL,Subramanian Mohan,7/30/17,NA,I love this temple excellent place to visit,2,NEGATIVE
5608,Google + HK HILL,Tushar Gupta,7/30/17,NA,Very nice & well arranged. I liked very much.,5,POSITIVE
5614,Google + HK HILL,Uttam Birthday Bose,7/30/17,NA,Good place for worship.,5,POSITIVE
5612,Google + HK HILL,Yaswanth Kumar,7/30/17,NA,Nice place to visit with friends and family,5,POSITIVE
5618,Google + HK HILL,Sanjay H V Sanju,7/31/17,NA,A Lord Krishna Mandir with amazing environment,4,POSITIVE
5617,Google + HK HILL,sharath chandra,7/31/17,NA,Iskcon temple offers virtually everything for the spiritual aspirant. Lovely opportunity to chant the Maha Mantra and climb the 108 steps to receive the Darshan of Lord Krishna.,4,POSITIVE
5585,Trip Advisor,954vim,8/1/17,Spiritual Bliss,Its a good place for devotees of krishna live music gives us a pleasant atmosphere,5,POSITIVE
5620,Google + HK HILL,bharath ram,8/1/17,NA,Beautiful.,4,POSITIVE
5619,Google + HK HILL,Deepak Luthra,8/1/17,NA,Built nicely on top of a small hill but surroundings is not good. Extremely crowded and requires lot of walking.,5,POSITIVE
5621,Google + HK HILL,Dr Biswal,8/1/17,NA,Nice temple and food is also good,3,NEGATIVE
5622,Google + HK HILL,Kiran S,8/1/17,NA,Beautiful temple. Good environment. Great experience.,4,POSITIVE
5623,Google + HK HILL,S Ramesh,8/1/17,NA,Its so nice and peaceful place,4,POSITIVE
5627,Google + HK HILL,Aaditya Kumar,8/2/17,NA,"The tour guide , took us there it was centuries old , very Interesting . The Architecture of the building was the most interesting to us.",5,POSITIVE
5587,Trip Advisor,Denise R,8/2/17,Interesting,It's great experience,5,POSITIVE
5625,Google + HK HILL,G A Prasad,8/2/17,NA,Wonderful spiritual place,5,POSITIVE
5626,Google + HK HILL,Jamuna Jeevan Krishna Das,8/2/17,NA,"I had been this place with family, good Temple, clean and fresh. We have to wear Indian cloths, that's the good part in this Temple. Shorts not allowed.",5,POSITIVE
5588,Trip Advisor,NaveenKBlr,8/2/17,Been with Family. Good place,"It's nice, peaceful and relaxing",4,POSITIVE
5624,Google + HK HILL,Raja Chakraborty,8/2/17,NA,Peaceful place in city life amazing architecture must visit place in Bangalore city .... evening lighting is good ...Prasad is very well prepared There is shopping mall in side it of bhagwan,5,POSITIVE
5586,Trip Advisor,Vaibhav S,8/2/17,Awesome place,Very very nice place to visit look like a heaven on earth and very delicious food and prasadam,5,POSITIVE
5631,Google + HK HILL,Amit Shetty,8/3/17,NA,Awesome place,5,POSITIVE
5629,Google + HK HILL,Pravakar Nath,8/3/17,NA,One can be enthralled by chanting the hare krishna mantra.,4,POSITIVE
5628,Google + HK HILL,Stayapriya Maurya,8/3/17,NA,very peaceful and spiritual environment,5,POSITIVE
5630,Google + HK HILL,Sudha Chopra,8/3/17,NA,Hare Krishna hare Rama,5,POSITIVE
5634,Google + HK HILL,Ankit Agarwal,8/4/17,NA,2012 July visited,4,POSITIVE
5633,Google + HK HILL,Google Gowda,8/4/17,NA,"nice temple,nice environment",5,POSITIVE
5632,Google + HK HILL,Mani M,8/4/17,NA,Pleasant place to end your week. Devotee of lord Krishna can have his best times at visit ISKCON. Calm place at heart of city.,5,POSITIVE
5589,Trip Advisor,Suriyaa M,8/4/17,Suriyaa Manickavasagam,Nice place for family visit,5,POSITIVE
5638,Google + HK HILL,Amit Kumar,8/5/17,NA,"Peaceful place, one can visit it alone or friends or family. Kirtans and Aartis will make you pure and energetic. Must visit place once a week or month",5,POSITIVE
5640,Google + HK HILL,anant khandelwal,8/5/17,NA,Great temple to visit with family,5,POSITIVE
5635,Google + HK HILL,Anil Magaji,8/5/17,NA,Peaceful place,5,POSITIVE
5636,Google + HK HILL,Karuturi Hemanth,8/5/17,NA,Jai Shree Krishna,5,POSITIVE
5639,Google + HK HILL,Ritvik SHYAM,8/5/17,NA,Great place beautiful temple,5,POSITIVE
5637,Google + HK HILL,Swetanshu Prasad,8/5/17,NA,If you are looking for peace of mind and to get connected with lord this the place you can visit at any season. This temple is a must visit in bangalore.,5,POSITIVE
5648,Trip Advisor,167punithk,8/6/17,Peaceful and well maintained,"Nice place , nicely arranged for Pilgrims ,once visit the place when you are in Bangalore",4,POSITIVE
5645,Google + HK HILL,Asutosh Rout,8/6/17,NA,"Place is huge, fancy, and if you let your imagination, you would think we are back in time. Interesting experience, full of completely different culture aspects (to me at least...) . I enjoyed the place....",5,POSITIVE
5590,Trip Advisor,Bassem E,8/6/17,Different experience...!!!,Awesome,4,POSITIVE
5646,Google + HK HILL,gunesh kumar tc,8/6/17,NA,Well maintained atmosphere with discipline. Good place for a holy visit,5,POSITIVE
5642,Google + HK HILL,Mani Gandan,8/6/17,NA,Awesome spiritual place,4,POSITIVE
5643,Google + HK HILL,mittul sanwariya,8/6/17,NA,ISKCON TEMPLE IS ONE OF THE BEST AMAZING TEMPLE AND GOOD ENVIRONMENT IN BANGALORE .,5,POSITIVE
5644,Google + HK HILL,REVANA SIDDAPPA,8/6/17,NA,Wonderful spiritual place.. RS 300 allow 6 people for direct entry and also will get special Pooja entry ...and food court will do many varieties of snacks..,5,POSITIVE
